dataset,record_id,source_path,hypnogram_path,artifact_dir,failure_path,recording_db_id,n_epochs,valid_ratio
cap,plm1,/home/andy/Datasets/capslpdb-1.0.0/plm1.edf,/home/andy/Datasets/capslpdb-1.0.0/plm1.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm1,,,1319,0.9977255496588324
cap,plm10,/home/andy/Datasets/capslpdb-1.0.0/plm10.edf,/home/andy/Datasets/capslpdb-1.0.0/plm10.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm10,,,1003,1.0
cap,plm2,/home/andy/Datasets/capslpdb-1.0.0/plm2.edf,/home/andy/Datasets/capslpdb-1.0.0/plm2.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm2,,,903,0.9988925802879292
cap,plm3,/home/andy/Datasets/capslpdb-1.0.0/plm3.edf,/home/andy/Datasets/capslpdb-1.0.0/plm3.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm3,,,840,1.0
cap,plm4,/home/andy/Datasets/capslpdb-1.0.0/plm4.edf,/home/andy/Datasets/capslpdb-1.0.0/plm4.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/plm4.failure.json,,0,0.0
cap,plm5,/home/andy/Datasets/capslpdb-1.0.0/plm5.edf,/home/andy/Datasets/capslpdb-1.0.0/plm5.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/plm5.failure.json,,0,0.0
cap,plm6,/home/andy/Datasets/capslpdb-1.0.0/plm6.edf,/home/andy/Datasets/capslpdb-1.0.0/plm6.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm6,,,659,1.0
cap,plm7,/home/andy/Datasets/capslpdb-1.0.0/plm7.edf,/home/andy/Datasets/capslpdb-1.0.0/plm7.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm7,,,990,1.0
cap,plm8,/home/andy/Datasets/capslpdb-1.0.0/plm8.edf,/home/andy/Datasets/capslpdb-1.0.0/plm8.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/plm8.failure.json,,0,0.0
cap,plm9,/home/andy/Datasets/capslpdb-1.0.0/plm9.edf,/home/andy/Datasets/capslpdb-1.0.0/plm9.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/plm9,,,1006,0.9940357852882704
cap,rbd1,/home/andy/Datasets/capslpdb-1.0.0/rbd1.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd1.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd1,,,700,0.9885714285714285
cap,rbd10,/home/andy/Datasets/capslpdb-1.0.0/rbd10.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd10.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd10,,,858,0.9895104895104895
cap,rbd11,/home/andy/Datasets/capslpdb-1.0.0/rbd11.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd11.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd11.failure.json,,0,0.0
cap,rbd12,/home/andy/Datasets/capslpdb-1.0.0/rbd12.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd12.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd12.failure.json,,0,0.0
cap,rbd13,/home/andy/Datasets/capslpdb-1.0.0/rbd13.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd13.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd13.failure.json,,0,0.0
cap,rbd14,/home/andy/Datasets/capslpdb-1.0.0/rbd14.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd14.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd14,,,1114,0.9955116696588869
cap,rbd15,/home/andy/Datasets/capslpdb-1.0.0/rbd15.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd15.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd15,,,1002,0.9940119760479041
cap,rbd16,/home/andy/Datasets/capslpdb-1.0.0/rbd16.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd16.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd16,,,1097,1.0
cap,rbd17,/home/andy/Datasets/capslpdb-1.0.0/rbd17.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd17.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd17,,,1040,0.9971153846153846
cap,rbd18,/home/andy/Datasets/capslpdb-1.0.0/rbd18.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd18.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd18,,,918,0.9978213507625272
cap,rbd19,/home/andy/Datasets/capslpdb-1.0.0/rbd19.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd19.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd19,,,1009,0.9960356788899901
cap,rbd2,/home/andy/Datasets/capslpdb-1.0.0/rbd2.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd2.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd2,,,1194,1.0
cap,rbd20,/home/andy/Datasets/capslpdb-1.0.0/rbd20.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd20.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd20,,,967,1.0
cap,rbd21,/home/andy/Datasets/capslpdb-1.0.0/rbd21.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd21.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd21.failure.json,,0,0.0
cap,rbd22,/home/andy/Datasets/capslpdb-1.0.0/rbd22.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd22.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd22,,,1092,0.9935897435897436
cap,rbd3,/home/andy/Datasets/capslpdb-1.0.0/rbd3.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd3.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd3.failure.json,,0,0.0
cap,rbd4,/home/andy/Datasets/capslpdb-1.0.0/rbd4.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd4.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd4.failure.json,,0,0.0
cap,rbd5,/home/andy/Datasets/capslpdb-1.0.0/rbd5.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd5.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd5.failure.json,,0,0.0
cap,rbd6,/home/andy/Datasets/capslpdb-1.0.0/rbd6.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd6.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/rbd6.failure.json,,0,0.0
cap,rbd7,/home/andy/Datasets/capslpdb-1.0.0/rbd7.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd7.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd7,,,1047,1.0
cap,rbd8,/home/andy/Datasets/capslpdb-1.0.0/rbd8.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd8.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd8,,,1064,0.9990601503759399
cap,rbd9,/home/andy/Datasets/capslpdb-1.0.0/rbd9.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd9.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/rbd9,,,1184,0.9983108108108109
cap,sdb1,/home/andy/Datasets/capslpdb-1.0.0/sdb1.edf,/home/andy/Datasets/capslpdb-1.0.0/sdb1.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/sdb1,,,771,0.9922178988326849
cap,sdb2,/home/andy/Datasets/capslpdb-1.0.0/sdb2.edf,/home/andy/Datasets/capslpdb-1.0.0/sdb2.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/sdb2,,,1016,0.9891732283464567
cap,sdb3,/home/andy/Datasets/capslpdb-1.0.0/sdb3.edf,/home/andy/Datasets/capslpdb-1.0.0/sdb3.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/failures/sdb3.failure.json,,0,0.0
cap,sdb4,/home/andy/Datasets/capslpdb-1.0.0/sdb4.edf,/home/andy/Datasets/capslpdb-1.0.0/sdb4.txt,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/cap/sdb4,,,1095,0.9771689497716894
isruc,1,/home/andy/Datasets/isruc/raw/subgroupI/1/1.rec,/home/andy/Datasets/isruc/raw/subgroupI/1/1_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/1.failure.json,,0,0.0
isruc,10,/home/andy/Datasets/isruc/raw/subgroupI/10/10.rec,/home/andy/Datasets/isruc/raw/subgroupI/10/10_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/10.failure.json,,0,0.0
isruc,100,/home/andy/Datasets/isruc/raw/subgroupI/100/100.rec,/home/andy/Datasets/isruc/raw/subgroupI/100/100_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/100.failure.json,,0,0.0
isruc,11,/home/andy/Datasets/isruc/raw/subgroupI/11/11.rec,/home/andy/Datasets/isruc/raw/subgroupI/11/11_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/11.failure.json,,0,0.0
isruc,12,/home/andy/Datasets/isruc/raw/subgroupI/12/12.rec,/home/andy/Datasets/isruc/raw/subgroupI/12/12_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/12.failure.json,,0,0.0
isruc,13,/home/andy/Datasets/isruc/raw/subgroupI/13/13.rec,/home/andy/Datasets/isruc/raw/subgroupI/13/13_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/13.failure.json,,0,0.0
isruc,14,/home/andy/Datasets/isruc/raw/subgroupI/14/14.rec,/home/andy/Datasets/isruc/raw/subgroupI/14/14_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/14.failure.json,,0,0.0
isruc,15,/home/andy/Datasets/isruc/raw/subgroupI/15/15.rec,/home/andy/Datasets/isruc/raw/subgroupI/15/15_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/15.failure.json,,0,0.0
isruc,16,/home/andy/Datasets/isruc/raw/subgroupI/16/16.rec,/home/andy/Datasets/isruc/raw/subgroupI/16/16_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/16.failure.json,,0,0.0
isruc,17,/home/andy/Datasets/isruc/raw/subgroupI/17/17.rec,/home/andy/Datasets/isruc/raw/subgroupI/17/17_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/17.failure.json,,0,0.0
isruc,18,/home/andy/Datasets/isruc/raw/subgroupI/18/18.rec,/home/andy/Datasets/isruc/raw/subgroupI/18/18_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/18.failure.json,,0,0.0
isruc,19,/home/andy/Datasets/isruc/raw/subgroupI/19/19.rec,/home/andy/Datasets/isruc/raw/subgroupI/19/19_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/19.failure.json,,0,0.0
isruc,2,/home/andy/Datasets/isruc/raw/subgroupI/2/2.rec,/home/andy/Datasets/isruc/raw/subgroupI/2/2_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/2.failure.json,,0,0.0
isruc,20,/home/andy/Datasets/isruc/raw/subgroupI/20/20.rec,/home/andy/Datasets/isruc/raw/subgroupI/20/20_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/20.failure.json,,0,0.0
isruc,21,/home/andy/Datasets/isruc/raw/subgroupI/21/21.rec,/home/andy/Datasets/isruc/raw/subgroupI/21/21_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/21.failure.json,,0,0.0
isruc,22,/home/andy/Datasets/isruc/raw/subgroupI/22/22.rec,/home/andy/Datasets/isruc/raw/subgroupI/22/22_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/22.failure.json,,0,0.0
isruc,23,/home/andy/Datasets/isruc/raw/subgroupI/23/23.rec,/home/andy/Datasets/isruc/raw/subgroupI/23/23_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/23.failure.json,,0,0.0
isruc,24,/home/andy/Datasets/isruc/raw/subgroupI/24/24.rec,/home/andy/Datasets/isruc/raw/subgroupI/24/24_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/24.failure.json,,0,0.0
isruc,25,/home/andy/Datasets/isruc/raw/subgroupI/25/25.rec,/home/andy/Datasets/isruc/raw/subgroupI/25/25_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/25.failure.json,,0,0.0
isruc,26,/home/andy/Datasets/isruc/raw/subgroupI/26/26.rec,/home/andy/Datasets/isruc/raw/subgroupI/26/26_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/26.failure.json,,0,0.0
isruc,27,/home/andy/Datasets/isruc/raw/subgroupI/27/27.rec,/home/andy/Datasets/isruc/raw/subgroupI/27/27_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/27.failure.json,,0,0.0
isruc,28,/home/andy/Datasets/isruc/raw/subgroupI/28/28.rec,/home/andy/Datasets/isruc/raw/subgroupI/28/28_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/28.failure.json,,0,0.0
isruc,29,/home/andy/Datasets/isruc/raw/subgroupI/29/29.rec,/home/andy/Datasets/isruc/raw/subgroupI/29/29_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/29.failure.json,,0,0.0
isruc,3,/home/andy/Datasets/isruc/raw/subgroupI/3/3.rec,/home/andy/Datasets/isruc/raw/subgroupI/3/3_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/3.failure.json,,0,0.0
isruc,30,/home/andy/Datasets/isruc/raw/subgroupI/30/30.rec,/home/andy/Datasets/isruc/raw/subgroupI/30/30_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/30.failure.json,,0,0.0
isruc,31,/home/andy/Datasets/isruc/raw/subgroupI/31/31.rec,/home/andy/Datasets/isruc/raw/subgroupI/31/31_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/31.failure.json,,0,0.0
isruc,32,/home/andy/Datasets/isruc/raw/subgroupI/32/32.rec,/home/andy/Datasets/isruc/raw/subgroupI/32/32_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/32.failure.json,,0,0.0
isruc,33,/home/andy/Datasets/isruc/raw/subgroupI/33/33.rec,/home/andy/Datasets/isruc/raw/subgroupI/33/33_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/33.failure.json,,0,0.0
isruc,34,/home/andy/Datasets/isruc/raw/subgroupI/34/34.rec,/home/andy/Datasets/isruc/raw/subgroupI/34/34_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/34.failure.json,,0,0.0
isruc,35,/home/andy/Datasets/isruc/raw/subgroupI/35/35.rec,/home/andy/Datasets/isruc/raw/subgroupI/35/35_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/35.failure.json,,0,0.0
isruc,36,/home/andy/Datasets/isruc/raw/subgroupI/36/36.rec,/home/andy/Datasets/isruc/raw/subgroupI/36/36_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/36.failure.json,,0,0.0
isruc,37,/home/andy/Datasets/isruc/raw/subgroupI/37/37.rec,/home/andy/Datasets/isruc/raw/subgroupI/37/37_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/37.failure.json,,0,0.0
isruc,38,/home/andy/Datasets/isruc/raw/subgroupI/38/38.rec,/home/andy/Datasets/isruc/raw/subgroupI/38/38_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/38.failure.json,,0,0.0
isruc,39,/home/andy/Datasets/isruc/raw/subgroupI/39/39.rec,/home/andy/Datasets/isruc/raw/subgroupI/39/39_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/39.failure.json,,0,0.0
isruc,4,/home/andy/Datasets/isruc/raw/subgroupI/4/4.rec,/home/andy/Datasets/isruc/raw/subgroupI/4/4_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/4.failure.json,,0,0.0
isruc,40,/home/andy/Datasets/isruc/raw/subgroupI/40/40.rec,/home/andy/Datasets/isruc/raw/subgroupI/40/40_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/40.failure.json,,0,0.0
isruc,41,/home/andy/Datasets/isruc/raw/subgroupI/41/41.rec,/home/andy/Datasets/isruc/raw/subgroupI/41/41_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/41.failure.json,,0,0.0
isruc,42,/home/andy/Datasets/isruc/raw/subgroupI/42/42.rec,/home/andy/Datasets/isruc/raw/subgroupI/42/42_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/42.failure.json,,0,0.0
isruc,43,/home/andy/Datasets/isruc/raw/subgroupI/43/43.rec,/home/andy/Datasets/isruc/raw/subgroupI/43/43_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/43.failure.json,,0,0.0
isruc,44,/home/andy/Datasets/isruc/raw/subgroupI/44/44.rec,/home/andy/Datasets/isruc/raw/subgroupI/44/44_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/44.failure.json,,0,0.0
isruc,45,/home/andy/Datasets/isruc/raw/subgroupI/45/45.rec,/home/andy/Datasets/isruc/raw/subgroupI/45/45_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/45.failure.json,,0,0.0
isruc,46,/home/andy/Datasets/isruc/raw/subgroupI/46/46.rec,/home/andy/Datasets/isruc/raw/subgroupI/46/46_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/46.failure.json,,0,0.0
isruc,47,/home/andy/Datasets/isruc/raw/subgroupI/47/47.rec,/home/andy/Datasets/isruc/raw/subgroupI/47/47_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/47.failure.json,,0,0.0
isruc,48,/home/andy/Datasets/isruc/raw/subgroupI/48/48.rec,/home/andy/Datasets/isruc/raw/subgroupI/48/48_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/48.failure.json,,0,0.0
isruc,49,/home/andy/Datasets/isruc/raw/subgroupI/49/49.rec,/home/andy/Datasets/isruc/raw/subgroupI/49/49_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/49.failure.json,,0,0.0
isruc,5,/home/andy/Datasets/isruc/raw/subgroupI/5/5.rec,/home/andy/Datasets/isruc/raw/subgroupI/5/5_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/5.failure.json,,0,0.0
isruc,50,/home/andy/Datasets/isruc/raw/subgroupI/50/50.rec,/home/andy/Datasets/isruc/raw/subgroupI/50/50_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/50.failure.json,,0,0.0
isruc,51,/home/andy/Datasets/isruc/raw/subgroupI/51/51.rec,/home/andy/Datasets/isruc/raw/subgroupI/51/51_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/51.failure.json,,0,0.0
isruc,52,/home/andy/Datasets/isruc/raw/subgroupI/52/52.rec,/home/andy/Datasets/isruc/raw/subgroupI/52/52_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/52.failure.json,,0,0.0
isruc,53,/home/andy/Datasets/isruc/raw/subgroupI/53/53.rec,/home/andy/Datasets/isruc/raw/subgroupI/53/53_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/53.failure.json,,0,0.0
isruc,54,/home/andy/Datasets/isruc/raw/subgroupI/54/54.rec,/home/andy/Datasets/isruc/raw/subgroupI/54/54_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/54.failure.json,,0,0.0
isruc,55,/home/andy/Datasets/isruc/raw/subgroupI/55/55.rec,/home/andy/Datasets/isruc/raw/subgroupI/55/55_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/55.failure.json,,0,0.0
isruc,56,/home/andy/Datasets/isruc/raw/subgroupI/56/56.rec,/home/andy/Datasets/isruc/raw/subgroupI/56/56_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/56.failure.json,,0,0.0
isruc,57,/home/andy/Datasets/isruc/raw/subgroupI/57/57.rec,/home/andy/Datasets/isruc/raw/subgroupI/57/57_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/57.failure.json,,0,0.0
isruc,58,/home/andy/Datasets/isruc/raw/subgroupI/58/58.rec,/home/andy/Datasets/isruc/raw/subgroupI/58/58_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/58.failure.json,,0,0.0
isruc,59,/home/andy/Datasets/isruc/raw/subgroupI/59/59.rec,/home/andy/Datasets/isruc/raw/subgroupI/59/59_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/59.failure.json,,0,0.0
isruc,6,/home/andy/Datasets/isruc/raw/subgroupI/6/6.rec,/home/andy/Datasets/isruc/raw/subgroupI/6/6_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/6.failure.json,,0,0.0
isruc,60,/home/andy/Datasets/isruc/raw/subgroupI/60/60.rec,/home/andy/Datasets/isruc/raw/subgroupI/60/60_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/60.failure.json,,0,0.0
isruc,61,/home/andy/Datasets/isruc/raw/subgroupI/61/61.rec,/home/andy/Datasets/isruc/raw/subgroupI/61/61_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/61.failure.json,,0,0.0
isruc,62,/home/andy/Datasets/isruc/raw/subgroupI/62/62.rec,/home/andy/Datasets/isruc/raw/subgroupI/62/62_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/62.failure.json,,0,0.0
isruc,63,/home/andy/Datasets/isruc/raw/subgroupI/63/63.rec,/home/andy/Datasets/isruc/raw/subgroupI/63/63_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/63.failure.json,,0,0.0
isruc,64,/home/andy/Datasets/isruc/raw/subgroupI/64/64.rec,/home/andy/Datasets/isruc/raw/subgroupI/64/64_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/64.failure.json,,0,0.0
isruc,65,/home/andy/Datasets/isruc/raw/subgroupI/65/65.rec,/home/andy/Datasets/isruc/raw/subgroupI/65/65_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/65.failure.json,,0,0.0
isruc,66,/home/andy/Datasets/isruc/raw/subgroupI/66/66.rec,/home/andy/Datasets/isruc/raw/subgroupI/66/66_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/66.failure.json,,0,0.0
isruc,67,/home/andy/Datasets/isruc/raw/subgroupI/67/67.rec,/home/andy/Datasets/isruc/raw/subgroupI/67/67_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/67.failure.json,,0,0.0
isruc,68,/home/andy/Datasets/isruc/raw/subgroupI/68/68.rec,/home/andy/Datasets/isruc/raw/subgroupI/68/68_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/68.failure.json,,0,0.0
isruc,69,/home/andy/Datasets/isruc/raw/subgroupI/69/69.rec,/home/andy/Datasets/isruc/raw/subgroupI/69/69_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/69.failure.json,,0,0.0
isruc,7,/home/andy/Datasets/isruc/raw/subgroupI/7/7.rec,/home/andy/Datasets/isruc/raw/subgroupI/7/7_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/7.failure.json,,0,0.0
isruc,70,/home/andy/Datasets/isruc/raw/subgroupI/70/70.rec,/home/andy/Datasets/isruc/raw/subgroupI/70/70_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/70.failure.json,,0,0.0
isruc,71,/home/andy/Datasets/isruc/raw/subgroupI/71/71.rec,/home/andy/Datasets/isruc/raw/subgroupI/71/71_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/71.failure.json,,0,0.0
isruc,72,/home/andy/Datasets/isruc/raw/subgroupI/72/72.rec,/home/andy/Datasets/isruc/raw/subgroupI/72/72_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/72.failure.json,,0,0.0
isruc,73,/home/andy/Datasets/isruc/raw/subgroupI/73/73.rec,/home/andy/Datasets/isruc/raw/subgroupI/73/73_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/73.failure.json,,0,0.0
isruc,74,/home/andy/Datasets/isruc/raw/subgroupI/74/74.rec,/home/andy/Datasets/isruc/raw/subgroupI/74/74_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/74.failure.json,,0,0.0
isruc,75,/home/andy/Datasets/isruc/raw/subgroupI/75/75.rec,/home/andy/Datasets/isruc/raw/subgroupI/75/75_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/75.failure.json,,0,0.0
isruc,76,/home/andy/Datasets/isruc/raw/subgroupI/76/76.rec,/home/andy/Datasets/isruc/raw/subgroupI/76/76_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/76.failure.json,,0,0.0
isruc,77,/home/andy/Datasets/isruc/raw/subgroupI/77/77.rec,/home/andy/Datasets/isruc/raw/subgroupI/77/77_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/77.failure.json,,0,0.0
isruc,78,/home/andy/Datasets/isruc/raw/subgroupI/78/78.rec,/home/andy/Datasets/isruc/raw/subgroupI/78/78_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/78.failure.json,,0,0.0
isruc,79,/home/andy/Datasets/isruc/raw/subgroupI/79/79.rec,/home/andy/Datasets/isruc/raw/subgroupI/79/79_1.txt,,/home/andy/Projects/Noctis/out/pre_ingest_fullcheck/isruc/failures/79.failure.json,,0,0.0
